id,apple,samsung,amazon,others,model,screenSize,storage,isNight,returnsAccepted,returnsDays,sellerFeedbackScore,bids,price,ram,resolution,sellerItemsSold,isPolice,sellerLifePercent,sellerYearPercent,isUsed,isBroken,deliverySpeed,startingPrice,isSold,endTime,bidCount
165804927903,0,0,1,0,kindle fire 7,7.0,8,1,1,30,21062.085954667542,"[10.33, 10.0, 8.67, 7.33, 5.0, 4.33, 4.0, 3.67, 1.67, 0.33]",10.33,-1.0,-1,46000,1,100.0,100.0,1,0,0.0,0.33,1,2022-12-08 20:12:01+00:00,10
394371853780,0,0,1,0,kindle fire 7,7.0,32,1,0,-1,6.0,[59.92],59.92,-1.0,-1,27,0,100.0,100.0,0,0,2.0,59.92,1,2022-12-12 22:37:46+00:00,1
225302534375,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,240.0,"[23.5, 22.5, 22.0]",23.5,0.5,-1,132,0,100.0,100.0,1,0,0.0,10.0,1,2022-12-17 11:01:15+00:00,3
225295354354,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,240.0,"[31.0, 30.35, 12.0, 10.0]",31.0,0.5,-1,132,0,100.0,100.0,1,0,0.0,10.0,1,2022-12-13 13:57:13+00:00,4
175532653225,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,2759.0,"[13.09, 12.59, 12.59, 10.59]",13.09,-1.0,-1,2500,0,100.0,100.0,1,0,1.0,8.59,1,2022-12-14 20:50:56+00:00,4
144848795660,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,75.0,"[39.71, 38.71, 33.92, 31.92]",39.71,0.5,-1,71,0,100.0,100.0,1,0,2.0,29.52,1,2022-12-17 08:23:39+00:00,4
125667318619,0,0,1,0,kindle fire kids 7,7.0,16,0,0,-1,306.0,"[35.0, 34.0, 26.0]",35.0,-1.0,-1,234,0,100.0,100.0,1,0,0.0,23.0,1,2022-12-17 16:47:11+00:00,3
334660330898,0,0,1,0,kindle fire kids 7,7.0,16,0,0,-1,546.0,"[47.43, 46.43, 39.85, 30.85, 24.85, 19.85, 18.85, 17.85, 13.85, 12.85, 12.85, 10.0, 5.85]",47.43,1.0,1024x600,312,0,100.0,100.0,1,0,1.0,4.84,1,2022-12-13 08:54:49+00:00,13
175528455175,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,25.0,"[61.99, 60.99, 57.99]",61.99,2.0,-1,63,0,100.0,100.0,0,0,1.0,34.98,1,2022-12-14 12:29:00+00:00,3
234812569423,0,0,1,0,kindle fire hd,7.0,16,0,0,-1,689.0,"[15.92, 15.42]",15.92,-1.0,-1,841,0,100.0,100.0,1,0,2.0,13.92,1,2022-12-13 15:59:00+00:00,2
225299130448,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,424.0,[26.92],26.92,1.0,1024x600,58,0,90.0,92.0,1,0,2.0,26.92,1,2022-12-15 13:32:50+00:00,1
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,"[81.99, 79.99, 64.99, 54.99, 39.99, 37.99, 34.99, 34.99, 32.99, 24.99, 22.99, 19.99]",81.99,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,19.99,1,2022-12-15 22:04:47+00:00,12
115635142715,0,0,1,0,kindle fire d01400,8.0,8,1,0,-1,655.0,"[12.43, 11.93, 10.93, 10.0]",12.43,1.5,1280x800,185,0,96.6,93.0,1,0,2.0,9.92,1,2022-12-15 18:14:01+00:00,4
125662171948,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,334.0,"[37.93, 36.93, 30.93, 29.93]",37.93,-1.0,-1,135,0,100.0,100.0,1,0,2.0,28.93,1,2022-12-16 13:29:15+00:00,4
404041680804,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1066.0,"[44.45, 43.45, 26.45, 22.45, 20.45, 19.45]",44.45,-1.0,-1,832,0,100.0,100.0,0,0,1.0,19.45,1,2022-12-13 21:43:55+00:00,6
334566950163,0,0,1,0,kindle fire 7,7.0,8,0,0,-1,810.0,[22.0],22.0,-1.0,-1,147,0,100.0,100.0,1,0,0.0,22.0,1,2022-09-25 13:57:01+00:00,1
204182932163,0,0,1,0,kindle fire hd8 kids,8.0,32,1,0,-1,509.0,"[36.58, 35.58, 27.58, 25.58, 14.58]",36.58,-1.0,1280x800,314,0,100.0,100.0,1,0,0.0,13.58,1,2022-12-16 18:45:03+00:00,5
314271532686,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,11.0,"[53.92, 52.92, 46.92, 32.25, 29.92]",53.92,1.0,1024x600,25,0,100.0,100.0,0,0,2.0,28.22,1,2022-12-15 18:32:12+00:00,5
295309121518,0,0,1,0,kindle fire 7,7.0,-1,1,0,-1,182.0,"[12.85, 12.35]",12.85,-1.0,-1,146,0,100.0,100.0,1,0,0.0,8.34,1,2022-11-07 20:23:48+00:00,2
334618668394,0,0,1,0,kindle fire hd 7,7.0,16,0,0,-1,107.0,"[13.92, 13.92, 11.92]",13.92,-1.0,-1,162,0,92.3,88.0,1,0,2.0,11.91,1,2022-11-09 14:29:59+00:00,3
155303759384,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,138.0,"[42.92, 41.92, 25.92, 21.92]",42.92,-1.0,-1,16,0,100.0,100.0,1,0,2.0,21.92,1,2022-12-18 11:45:26+00:00,4
266035251461,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,2779.0,"[14.25, 13.75]",14.25,-1.0,-1,3300,0,100.0,100.0,1,0,1.0,13.24,1,2022-12-17 20:00:16+00:00,2
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,"[63.23, 62.23, 50.0, 39.0, 38.0, 33.0, 32.0, 30.0]",63.23,-1.0,-1,7,0,100.0,100.0,0,0,2.0,23.0,1,2022-12-04 13:52:47+00:00,8
134360089062,0,0,1,0,kindle fire 9,7.0,32,1,0,-1,507.0,"[29.5, 28.5, 27.5]",29.5,-1.0,1024x600,808,0,100.0,99.0,0,0,2.0,27.4,1,2022-12-17 19:27:41+00:00,3
115634694342,0,0,1,0,kindle fire 7,7.0,32,0,0,-1,476.0,"[30.92, 29.92, 23.92, 22.92, 7.92]",30.92,-1.0,-1,492,0,100.0,100.0,1,0,2.0,7.91,1,2022-12-17 10:24:28+00:00,5
314240937088,0,0,1,0,kindle fire 8 + 7,7.0,32,1,0,-1,394.0,[15.0],15.0,-1.0,1280x800,621,0,99.6,98.0,1,0,1.0,15.0,1,2022-12-01 17:41:29+00:00,1
225284819911,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,46.0,[28.0],28.0,-1.0,-1,50,0,100.0,100.0,1,0,2.0,28.0,1,2022-12-13 19:54:38+00:00,1
125657718990,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1153.0,"[21.43, 20.43, 13.93]",21.43,-1.0,-1,863,0,100.0,100.0,1,0,2.0,8.93,1,2022-12-17 22:26:09+00:00,3
234806923087,0,0,1,0,kindle fire hd 8,8.0,32,1,0,-1,72.0,"[53.92, 52.92, 42.92]",53.92,1.5,-1,59,0,100.0,100.0,1,0,2.0,30.92,1,2022-12-11 20:15:01+00:00,3
304729845994,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,6.0,"[33.92, 32.92, 26.92, 25.92]",33.92,-1.0,-1,1,0,100.0,100.0,0,0,2.0,25.67,1,2022-12-16 20:32:04+00:00,4
325446405453,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,292.0,"[33.75, 32.75, 32.75, 28.75]",33.75,-1.0,1024x600,196,0,100.0,100.0,0,0,0.0,27.75,1,2022-12-16 09:00:01+00:00,4
134352716288,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,728.0,"[44.85, 44.85, 42.73, 38.85, 29.85, 24.85, 23.85, 21.85, 21.85, 20.85, 18.85]",44.85,-1.0,-1,337,0,100.0,100.0,1,0,2.0,16.85,1,2022-12-11 19:43:43+00:00,11
234770466299,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,418.0,"[46.45, 45.45, 41.45, 39.45, 37.45, 36.45, 35.45]",46.45,1.0,1024x600,406,0,100.0,100.0,1,0,0.0,34.45,1,2022-11-12 21:00:01+00:00,7
155305813801,0,0,1,0,kindle fire 7,7.0,8,0,1,14,104.0,"[18.42, 17.92, 16.92, 16.42, 15.92, 13.92, 10.92, 10.92, 7.92]",18.42,8.0,-1,125,0,100.0,100.0,1,0,2.0,7.91,1,2022-12-15 15:17:53+00:00,9
334635021265,0,0,1,0,kindle fire kids 7,7.0,16,0,0,-1,183.0,"[34.35, 33.35, 31.35, 19.35, 18.35]",34.35,1.0,1024x600,147,0,100.0,100.0,1,0,0.0,18.35,1,2022-11-27 14:01:42+00:00,5
175521683480,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,13.0,[],858.95,-1.0,-1,25,0,100.0,100.0,0,0,2.0,858.95,0,2022-12-11 14:22:47+00:00,0
175514806454,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,13.0,[],858.95,-1.0,-1,25,0,100.0,100.0,0,0,2.0,858.95,0,2022-12-06 14:22:22+00:00,0
175506147262,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,13.0,[],858.95,-1.0,-1,25,0,100.0,100.0,0,0,2.0,858.95,0,2022-12-01 14:20:20+00:00,0
175495831828,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,13.0,[858.95],858.95,-1.0,-1,25,0,100.0,100.0,0,0,2.0,858.95,1,2022-11-26 02:50:58+00:00,1
165760275601,1,0,0,0,ipad pro 5,12.9,128,1,1,30,21062.085954667542,"[903.4, 883.4, 813.4, 772.4, 732.4, 722.4, 662.4, 620.4, 599.4, 592.4, 579.4, 529.23, 248.4, 213.4, 202.4, 109.4, 97.4]",903.4,-1.0,-1,46000,1,100.0,100.0,0,0,2.0,13.39,1,2022-11-20 20:13:01+00:00,17
295308485783,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,842.0,"[729.95, 709.95, 689.95, 669.95, 649.95, 609.95, 599.95, 539.95, 519.95, 509.95, 415.95, 409.95]",729.95,-1.0,-1,1100,0,100.0,100.0,1,0,2.0,395.95,1,2022-11-07 12:47:49+00:00,12
295294325702,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,842.0,"[810.95, 809.95, 609.95, 565.95, 495.95, 485.95, 485.95, 465.95, 455.95, 445.95, 435.95, 425.95, 419.95, 405.95]",810.95,-1.0,-1,1100,0,100.0,100.0,1,0,2.0,395.95,1,2022-10-30 16:37:11+00:00,14
144784820003,1,0,0,0,ipad pro 5,12.9,128,0,1,30,3481.0,"[438.99, 428.99, 408.99, 398.99, 388.99, 308.99, 154.99, 150.99, 98.99, 96.99, 83.99, 65.99, 63.99, 60.99, 58.99, 48.99, 19.99, 18.99, 11.99]",438.99,8.0,-1,8600,0,99.8,100.0,1,1,2.0,9.98,1,2022-11-03 12:42:26+00:00,19
144784629727,1,0,0,0,ipad pro 5,12.9,128,0,1,30,3481.0,"[368.99, 358.99, 347.99, 213.99, 208.99, 208.99, 158.99, 21.99, 16.99, 11.99]",368.99,8.0,-1,8600,0,99.8,100.0,1,1,2.0,9.98,1,2022-11-03 09:10:00+00:00,10
314212961482,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,34.0,"[399.0, 389.0, 369.0, 359.0, 349.0, 264.0, 259.0, 249.0, 229.0, 219.0, 169.0, 159.0]",399.0,-1.0,-1,3,0,100.0,100.0,1,1,1.0,9.99,1,2022-11-08 22:19:59+00:00,12
165760272638,1,0,0,0,ipad pro 5,12.9,128,1,1,30,21062.085954667542,"[782.4, 762.4, 762.4, 680.4, 640.4, 620.4, 614.4, 580.29, 562.4, 512.4, 401.28, 217.4, 148.4, 14.4]",782.4,-1.0,-1,46000,1,100.0,100.0,0,0,2.0,13.39,1,2022-11-17 20:26:01+00:00,14
314180292416,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,190.0,"[855.0, 844.0, 815.0, 770.0, 755.0, 705.0, 650.0, 570.0, 525.0, 510.0]",855.0,-1.0,-1,56,0,100.0,100.0,0,0,2.0,505.0,1,2022-10-09 20:31:09+00:00,10
314203522663,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,34.0,"[629.0, 459.0, 609.0, 399.0, 379.0, 379.0, 359.0, 229.0, 29.0, 13.3]",629.0,-1.0,-1,3,0,100.0,100.0,1,1,1.0,9.99,1,2022-11-01 19:51:57+00:00,10
385218239164,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,223.0,"[673.0, 669.0, 633.0, 588.0]",673.0,8.0,2732x2048,9,0,100.0,100.0,1,0,2.0,488.0,1,2022-11-10 20:02:06+00:00,4
404006736298,1,0,0,0,ipad pro 6,12.9,128,1,0,-1,135.0,"[983.05, 963.05, 908.05, 549.05, 543.05, 529.05, 523.05, 508.05, 442.05]",983.05,-1.0,-1,163,0,100.0,99.0,0,0,1.0,432.05,1,2022-11-27 20:11:01+00:00,9
325430681811,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,361.0,"[791.45, 771.45, 739.45, 719.45]",791.45,-1.0,-1,53,0,100.0,100.0,0,0,2.0,718.45,1,2022-11-26 12:05:24+00:00,4
175497525058,1,0,0,0,ipad pro 6,12.9,128,0,0,-1,120.0,"[1010.0, 1000.0, 871.0, 831.0, 771.0, 712.0, 550.01, 430.0, 100.0, 40.08]",1010.0,-1.0,-1,42,0,100.0,100.0,0,0,2.0,0.99,1,2022-11-21 13:30:51+00:00,10
165745017330,1,0,0,0,ipad pro 5,12.9,256,1,0,-1,196.0,"[829.0, 809.0, 739.0, 709.0, 659.0, 649.0, 599.0, 589.0, 569.0, 379.0, 319.0, 259.0, 219.0, 209.0, 209.0, 125.0, 32.0, 29.0, 13.0, 12.0, 11.0]",829.0,-1.0,-1,174,0,100.0,100.0,1,0,2.0,9.99,1,2022-10-29 19:30:38+00:00,21
165750215870,1,0,0,0,ipad pro 5,12.9,256,1,0,-1,196.0,"[810.0, 798.89, 770.0, 670.0, 659.0, 609.0, 569.6, 549.0, 379.0, 339.0, 309.0, 269.0, 149.0, 109.0, 59.0, 10.0]",810.0,-1.0,-1,174,0,100.0,100.0,1,0,2.0,9.99,1,2022-11-04 18:00:01+00:00,16
175495112705,1,0,0,0,ipad pro 6,12.9,128,0,0,-1,120.0,"[1180.0, 1160.0, 200.0, 20.0]",1180.0,-1.0,-1,42,0,100.0,100.0,0,0,2.0,0.99,1,2022-11-19 13:27:42+00:00,4
165732419807,1,0,0,0,ipad pro 5,12.9,256,0,0,-1,605.0,"[829.99, 809.99, 754.99, 749.99, 689.99, 664.99, 629.99, 604.99, 586.99, 576.99, 556.99, 526.99, 484.99, 474.99, 454.99, 444.99, 424.99]",829.99,-1.0,-1,765,0,100.0,100.0,1,0,2.0,404.98,1,2022-10-26 12:22:04+00:00,17
165825573171,1,0,0,0,ipad pro 6,12.9,256,0,0,-1,605.0,"[986.92, 966.92, 946.92, 857.92, 706.92, 587.92, 567.92, 556.92, 486.92, 466.92, 416.92, 406.92]",986.92,-1.0,-1,765,0,100.0,100.0,1,0,2.0,406.91,1,2022-12-15 13:56:59+00:00,12
185685812090,1,0,0,0,ipad pro 5,12.9,256,0,0,-1,171.0,"[859.95, 839.95, 819.95, 708.95, 519.95, 360.95, 340.95]",859.95,-1.0,-1,131,0,100.0,100.0,1,0,2.0,315.9,1,2022-12-10 15:42:24+00:00,7
144783226014,1,0,0,0,ipad pro 5,12.9,128,0,1,30,3481.0,"[347.99, 337.99, 309.0, 266.99, 177.99, 158.99, 78.99, 64.99, 48.99, 17.99, 14.99, 12.99, 11.99]",347.99,8.0,-1,8600,0,99.8,100.0,1,1,2.0,9.98,1,2022-11-02 10:25:30+00:00,13
204124733046,1,0,0,0,ipad pro 4,12.9,128,0,0,-1,596.0,"[460.95, 450.95, 448.95, 430.05, 418.95]",460.95,-1.0,-1,410,0,100.0,100.0,1,0,2.0,408.95,1,2022-10-19 12:37:52+00:00,5
354380285938,1,0,0,0,ipad pro 6,12.9,128,1,0,-1,11.0,"[1190.0, 1170.0, 1050.0, 1010.0, 800.0, 526.0, 506.0]",1190.0,-1.0,-1,14,0,100.0,100.0,0,0,2.0,506.0,1,2022-11-14 19:45:01+00:00,7
204142574192,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,272.0,"[730.0, 710.0, 661.0, 621.0, 411.0]",730.0,-1.0,-1,88,0,100.0,100.0,1,0,2.0,411.0,1,2022-11-13 21:00:01+00:00,5
403997640055,1,0,0,0,ipad pro 6,12.9,128,1,0,-1,0.0,"[1015.32, 1005.32, 895.32, 875.32, 855.32]",1015.32,-1.0,-1,0,0,0.0,0.0,0,0,2.0,855.32,1,2022-11-20 18:44:28+00:00,5
234772705154,1,0,0,0,ipad pro 4,12.9,128,0,0,-1,1859.0,"[498.95, 488.95, 458.95, 457.95, 358.95, 308.95, 228.95, 218.95, 158.95]",498.95,-1.0,-1,1900,0,100.0,98.0,1,0,2.0,107.95,1,2022-11-16 13:26:17+00:00,9
204159765725,1,0,0,0,ipad pro 5,12.9,256,0,1,14,4.0,"[943.0, 941.0, 823.0, 720.0]",943.0,-1.0,-1,5,0,100.0,100.0,0,0,2.0,700.0,1,2022-11-24 03:52:48+00:00,4
125542682808,1,0,0,0,ipad pro 5,12.9,256,1,0,-1,287.0,"[862.15, 811.25]",862.15,-1.0,2732x2048,7,0,100.0,100.0,0,0,2.0,661.15,1,2022-10-05 17:14:41+00:00,2
165764859049,1,0,0,0,ipad pro 5,12.9,128,0,1,30,1975.6569595004912,"[563.0, 553.0, 532.0, 522.0, 514.26, 500.0, 480.0, 440.0, 412.0]",563.0,-1.0,-1,3800,0,100.0,100.0,1,0,2.0,386.0,1,2022-11-08 09:44:10+00:00,9
225265796230,1,0,0,0,ipad pro 6,12.9,128,1,0,-1,158.0,"[1020.0, 1000.0, 960.0]",1020.0,-1.0,-1,72,0,100.0,100.0,0,0,2.0,900.0,1,2022-11-24 20:40:48+00:00,3
144798197901,1,0,0,0,ipad pro 6,12.9,512,0,0,-1,1235.0,"[1054.45, 1034.45, 1014.45]",1054.45,-1.0,-1,652,0,100.0,100.0,1,0,2.0,1014.45,1,2022-11-07 12:10:58+00:00,3
285029966913,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,2930.0,"[1031.15, 1011.15, 936.15, 836.15, 811.15, 731.15, 726.15, 691.15]",1031.15,8.0,-1,425,0,100.0,100.0,1,0,2.0,661.15,1,2022-11-12 20:05:01+00:00,8
134344950687,1,0,0,0,ipad pro 1,12.9,128,0,0,-1,571.0,"[137.05, 135.05, 134.05, 128.05, 118.05, 106.05, 98.05, 98.05, 90.05, 88.05, 88.05, 80.05, 78.05, 68.05, 58.05]",137.05,-1.0,-1,248,0,100.0,100.0,1,0,1.0,57.05,1,2022-12-04 16:00:01+00:00,15
265990934367,1,0,0,0,ipad pro 5,12.9,256,0,0,-1,520.0,"[835.0, 815.0, 795.0, 775.0, 755.0, 715.0, 655.0, 635.0, 565.0, 505.0, 445.0, 425.0, 415.0, 365.0, 290.0, 275.0, 255.0, 165.0]",835.0,-1.0,-1,223,0,100.0,100.0,1,0,2.0,15.99,1,2022-11-22 12:47:24+00:00,18
275547652694,1,0,0,0,ipad pro 5,12.9,2048,1,0,-1,272.0,"[1220.0, 1200.0, 990.0, 970.0, 910.0, 780.0, 740.0, 590.0, 300.0, 200.0, 165.0, 155.0, 150.0, 129.0, 125.0, 108.0, 84.0]",1220.0,-1.0,-1,219,0,92.9,93.0,1,0,2.0,0.99,1,2022-11-27 17:23:35+00:00,17
285009696486,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,2930.0,"[1114.01, 1111.15, 980.15, 940.15, 899.9, 781.15, 761.15, 651.15, 611.15, 611.15, 521.15]",1114.01,8.0,-1,425,0,100.0,100.0,1,0,2.0,511.15,1,2022-10-24 18:27:01+00:00,11
314181396528,1,0,0,0,ipad pro 5,12.9,256,1,0,-1,190.0,"[875.0, 855.0, 825.0, 706.0, 625.0, 535.0, 515.0]",875.0,-1.0,-1,56,0,100.0,100.0,0,0,2.0,505.0,1,2022-10-10 21:06:33+00:00,7
334582128892,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,494.0,"[761.65, 751.65, 711.65, 691.65, 651.65, 601.65, 511.65]",761.65,-1.0,-1,71,0,100.0,100.0,1,0,2.0,461.65,1,2022-10-09 10:00:30+00:00,7
394340022337,1,0,0,0,ipad pro 5,12.9,512,0,0,-1,567.0,"[1071.15, 1061.15, 951.15, 771.15, 751.15, 711.15, 661.15, 632.15, 572.15, 552.15]",1071.15,8.0,2732x2048,136,0,100.0,100.0,0,0,2.0,502.15,1,2022-11-19 14:30:33+00:00,10
115618968132,1,0,0,0,ipad pro 6,12.9,128,0,0,-1,18.0,"[1060.0, 1060.0, 1000.0]",1060.0,-1.0,-1,1,0,100.0,100.0,0,0,2.0,960.0,1,2022-12-04 15:05:38+00:00,3
125659055031,1,0,0,0,ipad pro 5,12.9,256,1,0,-1,244.0,"[1390.0, 1370.0, 1125.61, 1010.0, 782.65, 742.0, 600.0]",1390.0,-1.0,-1,203,0,100.0,100.0,1,0,0.0,450.0,1,2022-12-14 19:58:13+00:00,7
285052515266,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,394.0,"[749.0, 729.0, 660.0, 640.0, 600.0]",749.0,8.0,2732x2048,343,0,100.0,100.0,1,0,2.0,539.0,1,2022-12-03 09:58:06+00:00,5
155203040719,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,348.0,"[650.0, 630.0, 579.0, 569.0, 560.0, 520.0, 485.0, 482.0, 460.0, 459.0, 284.0, 119.0, 14.0]",650.0,-1.0,-1,180,0,100.0,100.0,1,0,1.0,9.99,1,2022-10-13 18:06:27+00:00,13
295320832640,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,1081.0,"[716.92, 711.92, 656.92]",716.92,-1.0,-1,446,0,100.0,100.0,1,0,2.0,656.92,1,2022-11-13 20:00:01+00:00,3
265944598870,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,313.0,"[731.5, 711.5, 710.0, 669.5, 659.5, 629.5, 499.5, 489.5, 469.5, 429.5, 419.5, 369.5, 319.5, 259.5, 222.5, 197.5]",731.5,2.0,2160x1620,189,0,98.2,97.0,0,0,1.0,197.5,1,2022-10-26 15:34:19+00:00,16
165737473203,1,0,0,0,ipad pro 5,12.9,256,0,0,-1,135.0,"[806.89, 786.89, 736.0, 726.05, 626.5, 508.0, 391.0, 371.0, 361.0, 346.0, 326.0, 316.0, 206.0, 156.0, 26.0, 16.0]",806.89,0.25,2732x2048,45,0,87.5,88.0,1,0,1.0,6.99,1,2022-10-25 08:44:37+00:00,16
175480803779,1,0,0,0,ipad pro 5,12.9,256,1,0,-1,34.0,"[968.0, 948.0, 928.0, 908.0, 907.0, 788.0, 728.0, 678.0, 658.0, 528.0, 508.0, 408.0, 365.0, 93.0, 48.0, 9.0]",968.0,-1.0,-1,92,0,100.0,100.0,1,0,0.0,8.99,1,2022-11-14 19:00:01+00:00,16
295401045128,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,227.0,"[789.5, 769.5, 749.5, 609.5]",789.5,-1.0,2732x2048,59,0,100.0,100.0,1,0,0.0,609.5,1,2022-12-11 15:00:45+00:00,4
255867381325,1,0,0,0,ipad pro 4,12.9,256,1,0,-1,336.0,"[271.92, 266.92, 266.92, 256.92, 108.92, 100.92, 56.92]",271.92,-1.0,-1,46,0,100.0,100.0,1,0,2.0,56.92,1,2022-12-10 20:02:33+00:00,7
314248750941,1,0,0,0,ipad pro 6,12.9,128,1,0,-1,1068.0,"[1079.0, 1059.0, 999.0, 979.0, 819.0, 715.0, 635.0, 615.0, 595.0, 345.0, 265.0]",1079.0,-1.0,-1,489,0,100.0,100.0,0,0,2.0,15.99,1,2022-12-04 19:00:01+00:00,11
195453153988,1,0,0,0,ipad pro 5,12.9,128,1,0,-1,6.0,"[886.2, 866.2]",886.2,-1.0,-1,8,0,100.0,100.0,1,0,1.0,866.2,1,2022-11-11 21:07:05+00:00,2
134350553013,1,0,0,0,ipad pro 6,12.9,128,1,0,-1,4.0,[949.0],949.0,-1.0,-1,21,0,100.0,100.0,0,0,2.0,949.0,1,2022-12-05 23:55:15+00:00,1
195425283631,1,0,0,0,ipad pro 5,12.9,2048,1,1,30,958.0,"[1220.0, 1200.0, 1179.99, 999.0, 840.0, 800.0, 780.0, 530.0, 510.0]",1220.0,-1.0,-1,3000,0,99.3,99.0,1,0,2.0,500.0,1,2022-10-27 23:31:29+00:00,9
295421248619,1,0,0,0,ipad pro 5,12.9,128,0,0,-1,37.0,"[819.45, 819.45, 699.45, 625.0, 569.45, 539.45, 379.45, 253.45, 243.45]",819.45,8.0,-1,34,0,0.0,0.0,1,0,2.0,243.45,1,2022-12-17 10:12:40+00:00,9
165756326318,0,0,0,1,tab 2 a7,7.0,16,1,1,30,21062.085954667542,"[36.94, 35.94, 35.08, 30.0, 27.2, 25.0, 19.85, 11.0, 1.5]",36.94,-1.0,-1,46000,1,100.0,100.0,0,0,0.0,0.99,1,2022-11-16 20:12:01+00:00,9
165708211884,0,0,0,1,tab 2 a7,7.0,16,1,1,30,21062.085954667542,"[37.0, 36.0, 31.0, 25.0, 21.0, 16.0, 15.02, 2.0]",37.0,-1.0,-1,46000,1,100.0,100.0,0,0,0.0,0.99,1,2022-10-26 19:16:00+00:00,8
165708207519,0,0,0,1,tab 2 a7,7.0,16,1,1,30,21062.085954667542,"[32.98, 31.98, 24.0, 23.0, 23.0, 21.0, 20.0, 14.0, 10.0, 3.0, 2.0]",32.98,-1.0,-1,46000,1,100.0,100.0,0,0,0.0,0.99,1,2022-10-24 19:05:00+00:00,11
165708211262,0,0,0,1,tab 2 a7,7.0,16,1,1,30,21062.085954667542,"[52.0, 51.0, 45.0, 43.0, 41.0, 31.0, 24.0, 21.86, 18.0, 15.0, 1.0]",52.0,-1.0,-1,46000,1,100.0,100.0,0,0,0.0,0.99,1,2022-10-18 19:11:01+00:00,11
304667749264,0,0,0,1,tab 2 a7,7.0,8,0,0,-1,477.0,"[18.0, 17.76, 14.76, 13.76]",18.0,1.0,-1,241,0,97.7,95.0,1,0,0.0,8.75,1,2022-10-22 16:34:53+00:00,4
165742646450,0,0,1,0,kindle paperwhite 7,6.0,4,1,1,30,21062.085954667542,"[38.2, 37.2, 35.37, 33.2, 30.2, 27.2, 17.2, 12.2, 12.2, 11.2, 10.2, 10.2, 7.73]",38.2,-1.0,-1,46000,1,100.0,100.0,1,0,0.0,5.19,1,2022-11-15 20:17:00+00:00,13
165724632465,0,0,1,0,kindle paperwhite 7,7.0,4,1,1,30,21062.085954667542,"[22.0, 21.0, 15.0, 15.0, 7.0, 6.0]",22.0,-1.0,-1,46000,1,100.0,100.0,1,0,0.0,0.99,1,2022-10-26 19:07:00+00:00,6
125622029101,0,0,1,0,kindle paperwhite 7,6.0,4,0,0,-1,793.0,"[60.5, 59.5, 55.5, 45.1, 26.92, 24.5, 24.5]",60.5,-1.0,-1,609,0,100.0,100.0,1,0,0.0,23.5,1,2022-11-27 16:14:45+00:00,7
125548452753,0,0,1,0,kindle paperwhite 7,6.0,4,1,0,-1,81.0,[43.55],43.55,4.0,,48,0,100.0,100.0,1,0,0.0,38.54,1,2022-10-08 20:57:00+00:00,1
125532761567,0,0,1,0,kindle paperwhite 7,6.0,4,1,0,-1,109.0,"[45.35, 44.35, 43.35, 34.35, 33.35, 31.35, 28.35]",45.35,4.0,1440x1080,82,0,100.0,100.0,1,0,0.0,27.35,1,2022-10-06 20:15:35+00:00,7
