id,brand,model,screenSize,storage,postage,endTime,returnsAccepted,returnsDays,sellerFeedbackScore,bids,price,ram,resolution,sellerItemsSold,isPolice,sellerLifePercent,sellerYearPercent,isUsed,isBroken,deliverySpeed,startingPrice,isSold
175497525058,apple,ipad pro 6,12.9,128,0,"21 Nov, 2022 13:30:51 GMT",0,-1,120,"[1010.0, 1000.0, 871.0, 831.0, 771.0, 712.0, 550.01, 430.0, 100.0, 40.08]",1010.0,-1.0,-1,42,0,100.0,100.0,0,0,2,0.99,1
165745017330,apple,ipad pro 5,12.9,256,9.00,"29 Oct, 2022 20:30:38 BST",0,-1,196,"[820.0, 800.0, 730.0, 700.0, 650.0, 640.0, 590.0, 580.0, 560.0, 370.0, 310.0, 250.0, 210.0, 200.0, 200.0, 116.0, 23.0, 20.0, 4.0, 3.0, 2.0]",820.0,-1.0,-1,173,0,100.0,100.0,1,0,2,0.99,1
165750215870,apple,ipad pro 5,12.9,256,9.00,"04 Nov, 2022 18:00:01 GMT",0,-1,196,"[801.0, 789.89, 761.0, 661.0, 650.0, 600.0, 560.6, 540.0, 370.0, 330.0, 300.0, 260.0, 140.0, 100.0, 50.0, 1.0]",801.0,-1.0,-1,173,0,100.0,100.0,1,0,2,0.99,1
175495112705,apple,ipad pro 6,12.9,128,0,"19 Nov, 2022 13:27:42 GMT",0,-1,120,"[1180.0, 1160.0, 200.0, 20.0]",1180.0,-1.0,-1,42,0,100.0,100.0,0,0,2,0.99,1
165732419807,apple,ipad pro 5,12.9,256,4.99,"26 Oct, 2022 13:22:04 BST",0,-1,603,"[825.0, 805.0, 750.0, 745.0, 685.0, 660.0, 625.0, 600.0, 582.0, 572.0, 552.0, 522.0, 480.0, 470.0, 450.0, 440.0, 420.0]",825.0,-1.0,-1,761,0,100.0,100.0,1,0,2,399.99,1
165825573171,apple,ipad pro 6,12.9,256,6.92,"15 Dec, 2022 13:56:59 GMT",0,-1,603,"[980.0, 960.0, 940.0, 851.0, 700.0, 581.0, 561.0, 550.0, 480.0, 460.0, 410.0, 400.0]",980.0,-1.0,-1,761,0,100.0,100.0,1,0,2,399.99,1
185685812090,apple,ipad pro 5,12.9,256,19.95,"10 Dec, 2022 15:42:24 GMT",0,-1,171,"[840.0, 820.0, 800.0, 689.0, 500.0, 341.0, 321.0]",840.0,-1.0,-1,131,0,100.0,100.0,1,0,2,295.95,1
144783226014,apple,ipad pro 5,12.9,128,8.99,"02 Nov, 2022 10:25:30 GMT",1,30,3345,"[339.0, 329.0, 300.01, 258.0, 169.0, 150.0, 70.0, 56.0, 40.0, 9.0, 6.0, 4.0, 3.0]",339.0,8.0,-1,8300,0,99.8,100.0,1,1,2,0.99,1
204124733046,apple,ipad pro 4,12.9,128,8.95,"19 Oct, 2022 13:37:52 BST",0,-1,594,"[452.0, 442.0, 440.0, 421.1, 410.0]",452.0,-1.0,-1,410,0,100.0,100.0,1,0,2,400.0,1
354380285938,apple,ipad pro 6,12.9,128,0,"14 Nov, 2022 19:45:01 GMT",0,-1,5,"[1190.0, 1170.0, 1050.0, 1010.0, 800.0, 526.0, 506.0]",1190.0,-1.0,-1,5,0,100.0,100.0,0,0,2,506.0,1
204142574192,apple,ipad pro 5,12.9,128,10.00,"13 Nov, 2022 21:00:01 GMT",0,-1,272,"[720.0, 700.0, 651.0, 611.0, 401.0]",720.0,-1.0,-1,88,0,100.0,100.0,1,0,2,401.0,1
403997640055,apple,ipad pro 6,12.9,128,5.32,"20 Nov, 2022 18:44:28 GMT",0,-1,0,"[1010.0, 1000.0, 890.0, 870.0, 850.0]",1010.0,-1.0,-1,0,0,0.0,0.0,0,0,2,850.0,1
234772705154,apple,ipad pro 4,12.9,128,8.95,"16 Nov, 2022 13:26:17 GMT",0,-1,1853,"[490.0, 480.0, 450.0, 449.0, 350.0, 300.0, 220.0, 210.0, 150.0]",490.0,-1.0,-1,1900,0,100.0,98.0,1,0,2,99.0,1
204159765725,apple,ipad pro 5,12.9,256,0,"24 Nov, 2022 03:52:48 GMT",1,14,4,"[943.0, 941.0, 823.0, 720.0]",943.0,-1.0,-1,5,0,100.0,100.0,0,0,2,700.0,1
125542682808,apple,ipad pro 5,12.9,256,11.15,"05 Oct, 2022 18:14:41 BST",0,-1,286,"[851.0, 800.1]",851.0,-1.0,2732x2048,7,0,100.0,100.0,0,0,2,650.0,1
165764859049,apple,ipad pro 5,12.9,128,12.00,"08 Nov, 2022 09:44:10 GMT",1,30,-1,"[551.0, 541.0, 520.0, 510.0, 502.26, 488.0, 468.0, 428.0, 400.0]",551.0,-1.0,-1,3800,0,100.0,100.0,1,0,2,374.0,1
225265796230,apple,ipad pro 6,12.9,128,0,"24 Nov, 2022 20:40:48 GMT",0,-1,158,"[1020.0, 1000.0, 960.0]",1020.0,-1.0,-1,70,0,100.0,100.0,0,0,2,900.0,1
144798197901,apple,ipad pro 6,12.9,512,15.45,"07 Nov, 2022 12:10:58 GMT",0,-1,1233,"[1039.0, 1019.0, 999.0]",1039.0,-1.0,-1,648,0,100.0,100.0,1,0,2,999.0,1
285029966913,apple,ipad pro 5,12.9,128,11.15,"12 Nov, 2022 20:05:01 GMT",0,-1,2903,"[1020.0, 1000.0, 925.0, 825.0, 800.0, 720.0, 715.0, 680.0]",1020.0,8.0,-1,418,0,100.0,100.0,1,0,2,650.0,1
134344950687,apple,ipad pro 1,12.9,128,8.05,"04 Dec, 2022 16:00:01 GMT",0,-1,569,"[129.0, 127.0, 126.0, 120.0, 110.0, 98.0, 90.0, 90.0, 82.0, 80.0, 80.0, 72.0, 70.0, 60.0, 50.0]",129.0,-1.0,-1,242,0,100.0,100.0,1,0,1,49.0,1
265990934367,apple,ipad pro 5,12.9,256,15.00,"22 Nov, 2022 12:47:24 GMT",0,-1,519,"[820.0, 800.0, 780.0, 760.0, 740.0, 700.0, 640.0, 620.0, 550.0, 490.0, 430.0, 410.0, 400.0, 350.0, 275.0, 260.0, 240.0, 150.0]",820.0,-1.0,-1,223,0,100.0,100.0,1,0,2,0.99,1
275547652694,apple,ipad pro 5,12.9,2048,0,"27 Nov, 2022 17:23:35 GMT",0,-1,272,"[1220.0, 1200.0, 990.0, 970.0, 910.0, 780.0, 740.0, 590.0, 300.0, 200.0, 165.0, 155.0, 150.0, 129.0, 125.0, 108.0, 84.0]",1220.0,-1.0,-1,219,0,92.9,93.0,1,0,2,0.99,1
285009696486,apple,ipad pro 5,12.9,128,11.15,"24 Oct, 2022 19:27:01 BST",0,-1,2903,"[1102.86, 1100.0, 969.0, 929.0, 888.75, 770.0, 750.0, 640.0, 600.0, 600.0, 510.0]",1102.86,8.0,-1,418,0,100.0,100.0,1,0,2,500.0,1
314181396528,apple,ipad pro 5,12.9,256,5.00,"10 Oct, 2022 22:06:33 BST",0,-1,188,"[870.0, 850.0, 820.0, 701.0, 620.0, 530.0, 510.0]",870.0,-1.0,-1,52,0,100.0,100.0,0,0,2,500.0,1
334582128892,apple,ipad pro 5,12.9,128,11.65,"09 Oct, 2022 11:00:30 BST",0,-1,488,"[750.0, 740.0, 700.0, 680.0, 640.0, 590.0, 500.0]",750.0,-1.0,-1,71,0,100.0,100.0,1,0,2,450.0,1
394340022337,apple,ipad pro 5,12.9,512,11.15,"19 Nov, 2022 14:30:33 GMT",0,-1,567,"[1060.0, 1050.0, 940.0, 760.0, 740.0, 700.0, 650.0, 621.0, 561.0, 541.0]",1060.0,8.0,2732x2048,136,0,100.0,100.0,0,0,2,491.0,1
115618968132,apple,ipad pro 6,12.9,128,10.00,"04 Dec, 2022 15:05:38 GMT",0,-1,17,"[1050.0, 1050.0, 990.0]",1050.0,-1.0,-1,1,0,100.0,100.0,0,0,2,950.0,1
125659055031,apple,ipad pro 5,12.9,256,0,"14 Dec, 2022 19:58:13 GMT",0,-1,244,"[1390.0, 1370.0, 1125.61, 1010.0, 782.65, 742.0, 600.0]",1390.0,-1.0,-1,199,0,100.0,100.0,1,0,0,450.0,1
285052515266,apple,ipad pro 5,12.9,128,0,"03 Dec, 2022 09:58:06 GMT",0,-1,394,"[749.0, 729.0, 660.0, 640.0, 600.0]",749.0,8.0,2732x2048,343,0,100.0,100.0,1,0,2,539.0,1
155203040719,apple,ipad pro 5,12.9,128,9.00,"13 Oct, 2022 19:06:27 BST",0,-1,348,"[641.0, 621.0, 570.0, 560.0, 551.0, 511.0, 476.0, 473.0, 451.0, 450.0, 275.0, 110.0, 5.0]",641.0,-1.0,-1,179,0,100.0,100.0,1,0,1,0.99,1
295320832640,apple,ipad pro 5,12.9,128,6.92,"13 Nov, 2022 20:00:01 GMT",0,-1,1078,"[710.0, 705.0, 650.0]",710.0,-1.0,-1,446,0,100.0,100.0,1,0,2,650.0,1
265944598870,apple,ipad pro 5,12.9,128,9.50,"26 Oct, 2022 16:34:19 BST",0,-1,301,"[722.0, 702.0, 700.5, 660.0, 650.0, 620.0, 490.0, 480.0, 460.0, 420.0, 410.0, 360.0, 310.0, 250.0, 213.0, 188.0]",722.0,2.0,2160x1620,169,0,100.0,100.0,0,0,1,188.0,1
165737473203,apple,ipad pro 5,12.9,256,6.00,"25 Oct, 2022 09:44:37 BST",0,-1,135,"[800.89, 780.89, 730.0, 720.05, 620.5, 502.0, 385.0, 365.0, 355.0, 340.0, 320.0, 310.0, 200.0, 150.0, 20.0, 10.0]",800.89,0.25,2732x2048,45,0,88.9,89.0,1,0,1,0.99,1
175480803779,apple,ipad pro 5,12.9,256,8.00,"14 Nov, 2022 19:00:01 GMT",0,-1,34,"[960.0, 940.0, 920.0, 900.0, 899.0, 780.0, 720.0, 670.0, 650.0, 520.0, 500.0, 400.0, 357.0, 85.0, 40.0, 1.0]",960.0,-1.0,-1,92,0,100.0,100.0,1,0,0,0.99,1
295401045128,apple,ipad pro 5,12.9,128,9.50,"11 Dec, 2022 15:00:45 GMT",0,-1,226,"[780.0, 760.0, 740.0, 600.0]",780.0,-1.0,2732x2048,58,0,100.0,100.0,1,0,0,600.0,1
255867381325,apple,ipad pro 4,12.9,256,6.92,"10 Dec, 2022 20:02:33 GMT",0,-1,334,"[265.0, 260.0, 260.0, 250.0, 102.0, 94.0, 50.0]",265.0,-1.0,-1,46,0,100.0,100.0,1,0,2,50.0,1
314248750941,apple,ipad pro 6,12.9,128,15.00,"04 Dec, 2022 19:00:01 GMT",0,-1,1064,"[1064.0, 1044.0, 984.0, 964.0, 804.0, 700.0, 620.0, 600.0, 580.0, 330.0, 250.0]",1064.0,-1.0,-1,487,0,100.0,100.0,0,0,2,0.99,1
195453153988,apple,ipad pro 5,12.9,128,16.20,"11 Nov, 2022 21:07:05 GMT",0,-1,6,"[870.0, 850.0]",870.0,-1.0,-1,8,0,100.0,100.0,1,0,1,850.0,1
134350553013,apple,ipad pro 6,12.9,128,0,"05 Dec, 2022 23:55:15 GMT",0,-1,4,[949.0],949.0,-1.0,-1,20,0,100.0,100.0,0,0,2,949.0,1
195425283631,apple,ipad pro 5,12.9,2048,0,"28 Oct, 2022 00:31:29 BST",1,30,956,"[1220.0, 1200.0, 1179.99, 999.0, 840.0, 800.0, 780.0, 530.0, 510.0]",1220.0,-1.0,-1,3000,0,99.4,99.0,1,0,2,500.0,1
295421248619,apple,ipad pro 5,12.9,128,19.45,"17 Dec, 2022 10:12:40 GMT",0,-1,37,"[800.0, 800.0, 680.0, 605.55, 550.0, 520.0, 360.0, 234.0, 224.0]",800.0,8.0,-1,34,0,0.0,0.0,1,0,2,224.0,1
165756326318,lenovo,tab 2 a7,7.0,16,0,"16 Nov, 2022 20:12:01 GMT",1,30,-1,"[36.94, 35.94, 35.08, 30.0, 27.2, 25.0, 19.85, 11.0, 1.5]",36.94,-1.0,-1,45000,1,99.9,100.0,0,0,0,0.99,1
165708211884,lenovo,tab 2 a7,7.0,16,0,"26 Oct, 2022 20:16:00 BST",1,30,-1,"[37.0, 36.0, 31.0, 25.0, 21.0, 16.0, 15.02, 2.0]",37.0,-1.0,-1,45000,1,99.9,100.0,0,0,0,0.99,1
165708207519,lenovo,tab 2 a7,7.0,16,0,"24 Oct, 2022 20:05:00 BST",1,30,-1,"[32.98, 31.98, 24.0, 23.0, 23.0, 21.0, 20.0, 14.0, 10.0, 3.0, 2.0]",32.98,-1.0,-1,45000,1,99.9,100.0,0,0,0,0.99,1
165708211262,lenovo,tab 2 a7,7.0,16,0,"18 Oct, 2022 20:11:01 BST",1,30,-1,"[52.0, 51.0, 45.0, 43.0, 41.0, 31.0, 24.0, 21.86, 18.0, 15.0, 1.0]",52.0,-1.0,-1,45000,1,99.9,100.0,0,0,0,0.99,1
304667749264,lenovo,tab 2 a7,7.0,8,2.76,"22 Oct, 2022 17:34:53 BST",0,-1,477,"[15.24, 15.0, 12.0, 11.0]",15.24,1.0,-1,241,0,97.8,95.0,1,0,0,5.99,1
165742646450,amazon,kindle paperwhite 7,6.0,4,4.20,"15 Nov, 2022 20:17:00 GMT",1,30,-1,"[34.0, 33.0, 31.17, 29.0, 26.0, 23.0, 13.0, 8.0, 8.0, 7.0, 6.0, 6.0, 3.53]",34.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724632465,amazon,kindle paperwhite 7,7.0,4,0,"26 Oct, 2022 20:07:00 BST",1,30,-1,"[22.0, 21.0, 15.0, 15.0, 7.0, 6.0]",22.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
125622029101,amazon,kindle paperwhite 7,6.0,4,3.50,"27 Nov, 2022 16:14:45 GMT",0,-1,793,"[57.0, 56.0, 52.0, 41.6, 23.42, 21.0, 21.0]",57.0,-1.0,-1,609,0,100.0,100.0,1,0,0,20.0,1
125548452753,amazon,kindle paperwhite 7,6.0,4,3.55,"08 Oct, 2022 21:57:00 BST",0,-1,81,[40.0],40.0,4.0,,48,0,100.0,100.0,1,0,0,34.99,1
125532761567,amazon,kindle paperwhite 7,6.0,4,3.35,"06 Oct, 2022 21:15:35 BST",0,-1,107,"[42.0, 41.0, 40.0, 31.0, 30.0, 28.0, 25.0]",42.0,4.0,1440x1080,81,0,100.0,100.0,1,0,0,24.0,1
285047233166,amazon,kindle paperwhite 6,6.0,2,4.45,"28 Nov, 2022 18:42:38 GMT",0,-1,987,"[38.0, 37.0, 36.75, 32.5, 25.0, 20.0, 17.0, 15.0, 10.0]",38.0,-1.0,-1,823,0,100.0,100.0,1,0,0,10.0,1
165723113564,amazon,kindle fire 7,7.0,8,3.20,"09 Nov, 2022 20:03:00 GMT",1,30,-1,"[22.0, 21.88, 18.0, 11.8, 11.0, 9.0, 7.0, 5.0, 2.0, 0.99]",22.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724664124,amazon,kindle fire hd 7,8.0,12,0,"30 Oct, 2022 19:04:00 GMT",1,30,-1,"[26.0, 25.0, 20.0, 10.0, 8.0, 7.0, 3.0]",26.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
125653427732,amazon,kindle fire 12,8.0,32,0,"13 Dec, 2022 20:00:01 GMT",0,-1,179,"[57.04, 56.22, 50.0, 50.0, 33.0, 31.0, 30.0, 25.0]",57.04,2.0,-1,53,0,100.0,100.0,0,0,0,19.99,1
165731060052,amazon,kindle fire hd 5,10.0,16,0,"01 Nov, 2022 19:09:01 GMT",1,30,-1,"[39.0, 38.0, 26.0, 25.0, 10.0, 5.0]",39.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724749645,amazon,kindle fire hd 3,7.0,12,3.20,"30 Oct, 2022 19:14:01 GMT",1,30,-1,"[17.0, 16.0, 15.0, 3.0, 2.0]",17.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
285064790560,amazon,kindle fire hd 12,8.0,32,4.99,"10 Dec, 2022 22:09:49 GMT",0,-1,3422,"[57.0, 56.0, 55.0, 49.0, 47.0, 41.0, 38.0, 33.01, 32.0, 30.5, 20.0]",57.0,2.0,-1,3300,0,100.0,99.0,0,0,2,9.99,1
165726248850,amazon,kindle fire hd 10,8.0,32,0,"30 Oct, 2022 19:14:01 GMT",1,30,-1,"[41.0, 40.0, 35.0, 30.0, 26.0, 25.0, 20.0, 15.0, 6.0]",41.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
115634919988,amazon,kindle fire hd 7,8.0,16,5.35,"17 Dec, 2022 14:05:27 GMT",0,-1,288,"[28.0, 27.0, 27.0, 25.0, 20.0]",28.0,-1.0,-1,509,0,100.0,100.0,1,0,0,19.99,1
185687562253,amazon,kindle fire 5,7.0,8,3.35,"13 Dec, 2022 17:40:56 GMT",0,-1,145,"[16.7, 15.7, 13.0, 10.0, 6.0, 5.0]",16.7,1.0,-1,60,0,100.0,100.0,1,0,0,0.99,1
125579693374,amazon,kindle fire 9,7.0,16,4.45,"01 Nov, 2022 19:20:53 GMT",0,-1,99,"[32.55, 31.55]",32.55,-1.0,-1,256,0,94.4,95.0,1,0,1,25.0,1
125578976773,amazon,kindle fire 7,7.0,8,0,"01 Nov, 2022 09:45:40 GMT",0,-1,155,"[30.0, 30.0, 25.0, 23.0, 21.0, 20.0, 20.0]",30.0,1.0,1024x600,253,0,100.0,100.0,1,0,0,18.0,1
115608201109,amazon,kindle fire 5,7.0,8,2.70,"25 Nov, 2022 12:04:18 GMT",0,-1,513,"[11.5, 11.0, 10.0, 8.0, 5.0]",11.5,8.0,1024x600,410,0,100.0,100.0,1,0,0,0.99,1
195458674679,amazon,kindle fire 10,8.0,64,4.95,"14 Nov, 2022 22:59:56 GMT",0,-1,982,"[41.0, 40.0, 35.0, 17.0, 15.0, 14.0, 11.0, 11.0, 10.0]",41.0,-1.0,-1,1400,0,100.0,100.0,1,0,0,9.99,1
325417835473,amazon,kindle fire 5,7.0,8,3.55,"16 Nov, 2022 18:55:17 GMT",0,-1,386,[10.0],10.0,1.0,-1,250,0,100.0,100.0,1,0,0,10.0,1
385185480147,amazon,kindle fire 5,7.0,8,3.50,"28 Oct, 2022 21:27:33 BST",1,30,-1,"[17.0, 16.0, 15.0, 13.0, 11.0]",17.0,-1.0,-1,1400000,0,99.2,98.0,1,0,0,9.99,1
325389660875,amazon,kindle fire 7,7.0,8,2.94,"24 Oct, 2022 19:14:06 BST",0,-1,672,"[18.26, 17.26, 17.06, 15.0]",18.26,1.0,1024x600,1200,0,97.3,97.0,1,0,0,14.0,1
364070356223,amazon,kindle fire hd 12,8.0,32,5.30,"12 Dec, 2022 21:00:01 GMT",0,-1,562,"[41.0, 40.0, 22.0, 6.0, 3.0]",41.0,2.0,-1,644,0,100.0,95.0,1,0,0,0.01,1
265924305237,amazon,kindle fire 5,7.0,8,4.45,"14 Oct, 2022 21:14:19 BST",0,-1,183,"[13.5, 13.0, 12.0, 10.0, 6.0]",13.5,-1.0,-1,193,0,100.0,98.0,1,0,1,3.99,1
115586966039,amazon,kindle fire 5,7.0,8,5.99,"07 Nov, 2022 13:35:26 GMT",0,-1,483,"[21.0, 20.0, 10.0]",21.0,1.0,-1,198,0,92.9,93.0,1,0,1,8.0,1
134288304780,amazon,kindle fire 7,7.0,8,4.45,"26 Oct, 2022 12:07:43 BST",0,-1,433,"[22.0, 21.0, 15.0, 5.0]",22.0,-1.0,-1,38,0,100.0,100.0,1,0,1,0.99,1
234816400348,amazon,kindle fire hd 7,8.0,16,3.35,"16 Dec, 2022 15:25:03 GMT",0,-1,54,[],40.0,-1.0,-1,81,0,100.0,100.0,1,0,0,40.0,0
325415648082,amazon,kindle fire 5,7.0,8,7.99,"13 Nov, 2022 01:05:39 GMT",1,14,-1,[9.99],9.99,-1.0,-1,35000,0,99.4,99.0,1,0,1,9.99,1
334601863197,amazon,kindle fire 5,7.0,8,5.99,"30 Oct, 2022 19:18:01 GMT",0,-1,1516,"[19.75, 18.75, 16.0, 15.0]",19.75,8.0,1024x600,2300,0,100.0,100.0,1,0,0,9.99,1
364035954976,amazon,kindle fire 9,7.0,16,0,"06 Nov, 2022 21:00:00 GMT",1,30,-1,"[29.0, 28.0, 25.0, 21.0, 20.0, 15.0, 5.0]",29.0,-1.0,-1,794000,0,99.5,99.0,1,0,2,4.99,1
225179744243,amazon,kindle fire 5,7.0,8,2.15,"09 Oct, 2022 17:15:01 BST",0,-1,134,"[18.0, 17.0, 10.15]",18.0,-1.0,-1,57,0,100.0,100.0,1,0,0,5.0,1
134287121887,amazon,kindle fire 7,7.0,8,4.45,"21 Oct, 2022 18:57:31 BST",0,-1,50,"[13.5, 13.0]",13.5,-1.0,-1,49,0,100.0,100.0,1,0,0,9.99,1
195470420494,amazon,kindle fire 5,7.0,8,3.65,"20 Nov, 2022 19:37:54 GMT",1,30,-1,[9.99],9.99,1.0,-1,7900,0,100.0,100.0,1,0,0,9.99,1
115631113997,amazon,kindle fire hd 7,8.0,16,5.35,"10 Dec, 2022 14:04:43 GMT",0,-1,288,[],19.99,-1.0,-1,509,0,100.0,100.0,1,0,0,19.99,0
165781490334,amazon,kindle fire hd 10,8.0,32,2.70,"26 Nov, 2022 10:36:31 GMT",0,-1,598,"[37.0, 36.0, 23.0, 11.0]",37.0,2.0,1280x800,153,0,99.0,99.0,1,0,0,10.0,1
314244730698,amazon,kindle fire 5,7.0,8,9.99,"25 Nov, 2022 09:28:31 GMT",1,14,-1,[4.99],4.99,-1.0,-1,136000,0,97.7,97.0,1,0,0,4.99,1
314250222640,amazon,kindle fire 5,7.0,8,3.59,"05 Dec, 2022 21:50:33 GMT",0,-1,201,[15.0],15.0,8.0,1024x600,303,0,100.0,99.0,1,0,0,15.0,1
325435089654,amazon,kindle fire 7,8.0,32,3.00,"29 Nov, 2022 22:10:36 GMT",0,-1,549,[14.99],14.99,-1.0,-1,1300,0,99.2,99.0,1,0,0,14.99,1
175519176854,amazon,kindle fire 7,7.0,8,4.45,"11 Dec, 2022 20:52:45 GMT",1,30,-1,[],24.99,-1.0,-1,7600,0,99.3,99.0,1,0,0,24.99,0
175519177509,amazon,kindle fire 7,7.0,8,4.45,"11 Dec, 2022 20:53:27 GMT",1,30,-1,[],24.99,-1.0,-1,7600,0,99.3,99.0,1,0,0,24.99,0
314241210528,amazon,kindle fire 5,7.0,8,3.59,"28 Nov, 2022 21:50:09 GMT",0,-1,201,[],15.0,8.0,1024x600,303,0,100.0,99.0,1,0,0,15.0,0
314231143951,amazon,kindle fire 5,7.0,8,3.59,"21 Nov, 2022 21:49:47 GMT",0,-1,201,[],15.0,8.0,1024x600,303,0,100.0,99.0,1,0,0,15.0,0
354383863139,huawei,media pad t3,8.0,16,4.76,"16 Nov, 2022 14:26:41 GMT",0,-1,1,[15.7],15.7,-1.0,-1,2,0,100.0,100.0,1,0,0,15.7,1
165744131077,huawei,media pad t3,8.0,16,0,"08 Nov, 2022 20:11:01 GMT",1,30,-1,"[30.5, 30.02, 27.0, 26.0, 17.0, 15.0, 12.55]",30.5,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724638488,huawei,media pad t3,8.0,16,0,"03 Nov, 2022 19:02:00 GMT",1,30,-1,"[25.0, 24.0, 18.87, 15.0, 15.0, 12.99, 10.0, 7.0]",25.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724640816,huawei,media pad t3,8.0,16,0,"20 Oct, 2022 20:05:01 BST",1,30,-1,"[30.99, 29.99, 20.79, 20.0, 15.0, 5.0]",30.99,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165726257475,huawei,media pad t5,10.0,32,0,"31 Oct, 2022 19:13:01 GMT",1,30,-1,"[56.0, 55.0, 50.0, 45.99, 41.0, 36.0, 30.0, 22.0, 20.0, 10.0, 0.99]",56.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724646737,samsung,galaxy tab active sm-t365,8.0,16,0,"27 Oct, 2022 20:08:01 BST",1,30,-1,"[32.0, 31.0, 23.0, 20.01, 3.0]",32.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724650001,tesco,hudl 2,8.0,8,0,"03 Nov, 2022 19:09:00 GMT",1,30,-1,"[24.0, 24.0, 22.0, 20.0, 13.0, 13.0, 11.0, 10.0, 6.0, 3.2]",24.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724656097,tesco,hudl 2,8.0,8,0,"27 Oct, 2022 20:19:01 BST",1,30,-1,"[20.0, 19.0, 17.17, 13.0, 12.0, 10.0, 5.0]",20.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
165724651517,tesco,hudl 2,8.0,8,0,"27 Oct, 2022 20:13:01 BST",1,30,-1,"[45.0, 44.0, 12.0, 4.05, 3.0, 2.45, 2.0, 0.99]",45.0,-1.0,-1,45000,1,99.9,100.0,1,0,0,0.99,1
325410122140,tesco,hudl 2,8.3,16,3.59,"10 Nov, 2022 17:08:35 GMT",0,-1,639,"[13.63, 13.13, 9.91]",13.63,-1.0,-1,117,0,100.0,100.0,1,0,0,0.99,1
385288737992,amazon,kindle fire 5,10.0,16,6.92,"16 Dec, 2022 20:43:16 GMT",0,-1,640,"[30.0, 29.0, 25.0, 20.0, 4.0]",30.0,-1.0,-1,900,0,100.0,99.0,1,0,2,0.9,1
354377348801,amazon,kindle fire hd 5,10.0,16,6.92,"12 Nov, 2022 21:15:21 GMT",0,-1,12,"[36.53, 35.53, 31.0, 30.0, 18.08]",36.53,-1.0,1920x1200,23,0,80.0,80.0,1,0,2,0.99,1
234791770867,amazon,kindle fire hd 8,8.0,16,2.75,"30 Nov, 2022 09:20:51 GMT",0,-1,89,"[15.0, 15.0, 14.0, 10.0]",15.0,-1.0,1280x800,59,0,87.5,88.0,1,0,0,5.0,1
185680877230,amazon,kindle fire hd 8,8.0,16,3.35,"08 Dec, 2022 19:08:03 GMT",0,-1,430,"[21.0, 20.0]",21.0,-1.0,1280x800,185,0,100.0,100.0,1,0,0,16.2,1
295373850755,amazon,kindle fire hd 8,8.0,16,4.45,"05 Dec, 2022 20:00:01 GMT",1,30,-1,"[24.0, 23.0, 20.0]",24.0,-1.0,1280x800,32000,0,99.9,100.0,1,0,0,19.99,1
265922557351,amazon,kindle fire hd 8,8.0,16,4.45,"13 Oct, 2022 22:37:04 BST",1,30,1540,"[27.0, 26.51, 19.0]",27.0,-1.0,1280x800,1500,0,100.0,100.0,1,0,1,18.3,1
204128797837,amazon,kindle fire hdx 3,7.0,32,3.35,"29 Oct, 2022 12:35:53 BST",0,-1,603,"[2.1, 1.9, 1.5]",2.1,1.0,1200x1920,507,0,100.0,100.0,1,1,0,0.99,1
304728078374,amazon,kindle fire hd 3,7.0,16,3.75,"10 Dec, 2022 11:53:54 GMT",0,-1,966,"[7.62, 7.12, 6.7, 6.12, 3.0, 1.0]",7.62,-1.0,-1,883,0,100.0,98.0,1,0,0,0.99,1
285038299581,amazon,kindle fire hdx,7.0,16,2.76,"19 Nov, 2022 09:00:55 GMT",0,-1,490,[15.0],15.0,-1.0,-1,369,0,100.0,100.0,1,0,0,15.0,1
225190340698,amazon,kindle fire hdx 3 + 9,7.0,32,4.45,"11 Oct, 2022 11:44:16 BST",0,-1,833,"[8.06, 7.78, 5.0, 5.0, 4.0]",8.06,-1.0,-1,25,0,100.0,100.0,1,0,1,0.49,1
144850552422,amazon,kindle fire 7 + 2,7.0,8,4.45,"16 Dec, 2022 12:21:14 GMT",0,-1,133,"[10.0, 9.78, 8.0, 0.5]",10.0,-1.0,-1,112,0,100.0,100.0,1,0,0,0.49,1
295366942860,amazon,kindle fire 7,7.0,8,6.92,"02 Dec, 2022 21:42:31 GMT",0,-1,2843,"[10.0, 10.0, 6.09, 5.01]",10.0,-1.0,-1,227,0,100.0,100.0,1,0,2,0.99,1
